0.000000,-1.000000,-2.602554,-1.000000,-1.974930,-1.000000,-1.735703,0.000000
-1.000000,0.000000,-1.000000,14.036244,-1.000000,-1.974930,-1.000000,-0.000000
0.000000,-1.000000,3.576334,-1.000000,0.000000,-1.000000,-32.905243,-1.000000
-1.000000,-2.489555,-1.000000,0.000000,-1.000000,3.468229,-1.000000,0.000000
0.000000,-1.000000,3.945186,-1.000000,-2.385941,-1.000000,1.735705,-1.000000
-1.000000,0.000000,-1.000000,1.735705,-1.000000,-27.758541,-1.000000,1.974934
-7.352386,-1.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,-1.000000
-1.000000,6.709837,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.000000
